household_id,variable,value
2625,num_children,0
2631,hh_income,226
2631,hh_size,4
2631,num_children,3
2634,hh_income,65335
2634,hh_size,2
2634,num_children,0
2635,hh_income,169425
2635,hh_size,2
2635,num_children,0
2640,hh_income,85126
2640,hh_size,1
2640,num_children,0
2652,hh_income,13262
2652,hh_size,1
2652,num_children,0
2655,hh_income,51270
2655,hh_size,5
2655,num_children,3
2657,hh_income,31107
2657,hh_size,4
2657,num_children,3
2662,hh_income,567908
2662,hh_size,4
2662,num_children,0
2663,hh_income,69474
2663,hh_size,2
2663,num_children,0
2669,hh_income,104333
2669,hh_size,1
2669,num_children,0
2670,hh_income,29326
2670,hh_size,1
2670,num_children,0
2672,hh_income,10183
2672,hh_size,1
2672,num_children,0
2673,hh_income,32233
2673,hh_size,4
2673,num_children,2
2685,hh_income,1888
2685,hh_size,1
2685,num_children,0
2688,hh_income,153587
2688,hh_size,4
2688,num_children,1
2704,hh_income,11710
2704,hh_size,1
2704,num_children,0
2706,hh_income,69029
2706,hh_size,2
2706,num_children,0
2708,hh_income,50130
2708,hh_size,1
2708,num_children,0
2713,hh_income,81390
2713,hh_size,2
2713,num_children,0
2714,hh_income,67470
2714,hh_size,2
2714,num_children,0
2718,hh_income,12514
2718,hh_size,1
2718,num_children,0
2719,hh_income,17103
2719,hh_size,1
2719,num_children,0
2737,hh_income,94400
2737,hh_size,2
2737,num_children,0
2738,hh_income,87
2738,hh_size,1
2738,num_children,0
2744,hh_income,78828
2744,hh_size,5
2744,num_children,1
2745,hh_income,124353
2745,hh_size,4
2745,num_children,2
2749,hh_income,80211
2749,hh_size,1
2749,num_children,0
2751,hh_income,246
2751,hh_size,1
2751,num_children,0
2754,hh_income,863
2754,hh_size,1
2754,num_children,0
2756,hh_income,20109
2756,hh_size,3
2756,num_children,2
2773,hh_income,42235
2773,hh_size,1
2773,num_children,0
2782,hh_income,27388
2782,hh_size,1
2782,num_children,0
2785,hh_income,17229
2785,hh_size,1
2785,num_children,0
2787,hh_income,55377
2787,hh_size,2
2787,num_children,0
2793,hh_income,34749
2793,hh_size,2
2793,num_children,0
2799,hh_income,3935
2799,hh_size,4
2799,num_children,2
2813,hh_income,66262
2813,hh_size,1
2813,num_children,0
2820,hh_income,88453
2820,hh_size,2
2820,num_children,0
2823,hh_income,141480
2823,hh_size,2
2823,num_children,0
2826,hh_income,261362
2826,hh_size,2
2826,num_children,0
2832,hh_income,140361
2832,hh_size,3
2832,num_children,1
2833,hh_income,16150
2833,hh_size,1
2833,num_children,0
2835,hh_income,268
2835,hh_size,1
2835,num_children,0
2842,hh_income,100292
2842,hh_size,2
2842,num_children,0
2851,hh_income,66837
2851,hh_size,2
2851,num_children,0
2855,hh_income,33658
2855,hh_size,1
2855,num_children,0
2860,hh_income,31737
2860,hh_size,2
2860,num_children,0
2861,hh_income,137358
2861,hh_size,3
2861,num_children,1
2864,hh_income,82998
2864,hh_size,5
2864,num_children,3
2866,hh_income,73609
2866,hh_size,2
2866,num_children,0
2870,hh_income,20281
2870,hh_size,1
2870,num_children,0
2875,hh_income,117327
2875,hh_size,2
2875,num_children,0
2877,hh_income,31163
2877,hh_size,1
2877,num_children,0
2882,hh_income,18428
2882,hh_size,5
2882,num_children,2
2886,hh_income,175295
2886,hh_size,4
2886,num_children,2
2894,hh_income,96413
2894,hh_size,2
2894,num_children,0
2895,hh_income,100074
2895,hh_size,2
2895,num_children,1
2896,hh_income,40918
2896,hh_size,2
2896,num_children,0
2900,hh_income,71219
2900,hh_size,1
2900,num_children,0
2903,hh_income,202125
2903,hh_size,2
2903,num_children,1
2916,hh_income,18978
2916,hh_size,3
2916,num_children,1
2923,hh_income,89249
2923,hh_size,2
2923,num_children,0
2924,hh_income,202864
2924,hh_size,4
2924,num_children,0
2925,hh_income,505439
2925,hh_size,4
2925,num_children,2
2933,hh_income,9763
2933,hh_size,1
2933,num_children,0
2937,hh_income,11372
2937,hh_size,1
2937,num_children,0
2940,hh_income,40182
2940,hh_size,1
2940,num_children,0
2944,hh_income,85587
2944,hh_size,2
2944,num_children,0
2945,hh_income,141864
2945,hh_size,4
2945,num_children,0
2949,hh_income,52253
2949,hh_size,2
2949,num_children,0
2955,hh_income,34256
2955,hh_size,1
2955,num_children,0
2957,hh_income,147498
2957,hh_size,2
2957,num_children,0
2964,hh_income,33277
2964,hh_size,2
2964,num_children,1
2965,hh_income,92755
2965,hh_size,5
2965,num_children,1
2969,hh_income,58068
2969,hh_size,2
2969,num_children,0
2978,hh_income,46087
2978,hh_size,3
2978,num_children,0
2985,hh_income,35123
2985,hh_size,2
2985,num_children,1
2988,hh_income,21318
2988,hh_size,1
2988,num_children,0
2993,hh_income,3154
2993,hh_size,1
2993,num_children,0
3005,hh_income,4255
3005,hh_size,2
3005,num_children,0
3011,hh_income,30141
3011,hh_size,1
3011,num_children,0
3016,hh_income,35494
3016,hh_size,3
3016,num_children,1
3017,hh_income,120456
3017,hh_size,4
3017,num_children,2
3025,hh_income,48749
3025,hh_size,1
3025,num_children,0
3029,hh_income,20933
3029,hh_size,2
3029,num_children,0
3031,hh_income,720
3031,hh_size,1
3031,num_children,0
3035,hh_income,12540
3035,hh_size,1
3035,num_children,0
3056,hh_income,58836
3056,hh_size,4
3056,num_children,1
3067,hh_income,47604
3067,hh_size,2
3067,num_children,0
3072,hh_income,74604
3072,hh_size,3
3072,num_children,0
3074,hh_income,52648
3074,hh_size,2
3074,num_children,1
3082,hh_income,120369
3082,hh_size,1
3082,num_children,0
3087,hh_income,80274
3087,hh_size,1
3087,num_children,0
3090,hh_income,66447
3090,hh_size,6
3090,num_children,1
3093,hh_income,174405
3093,hh_size,2
3093,num_children,0
3097,hh_income,91275
3097,hh_size,6
3097,num_children,4
3098,hh_income,45428
3098,hh_size,2
3098,num_children,0
3101,hh_income,34373
3101,hh_size,2
3101,num_children,0
3102,hh_income,45828
3102,hh_size,1
3102,num_children,0
3106,hh_income,102950
3106,hh_size,3
3106,num_children,1
3112,hh_income,123312
3112,hh_size,2
3112,num_children,0
3116,hh_income,22245
3116,hh_size,1
3116,num_children,0
3122,hh_income,39283
3122,hh_size,1
3122,num_children,0
3124,hh_income,15567
3124,hh_size,1
3124,num_children,0
3132,hh_income,47928
3132,hh_size,3
3132,num_children,0
3134,hh_income,28073
3134,hh_size,1
3134,num_children,0
3155,hh_income,34279
3155,hh_size,1
3155,num_children,0
3156,hh_income,34432
3156,hh_size,2
3156,num_children,0
3159,hh_income,9146
3159,hh_size,4
3159,num_children,3
3162,hh_income,225362
3162,hh_size,4
3162,num_children,2
3169,hh_income,314356
3169,hh_size,2
3169,num_children,0
3196,hh_income,12033
3196,hh_size,2
3196,num_children,0
3197,hh_income,31504
3197,hh_size,2
3197,num_children,0
3207,hh_income,146
3207,hh_size,1
3207,num_children,0
3214,hh_income,60105
3214,hh_size,3
3214,num_children,1
3215,hh_income,149020
3215,hh_size,2
3215,num_children,0
3216,hh_income,30796
3216,hh_size,4
3216,num_children,2
3218,hh_income,129893
3218,hh_size,6
3218,num_children,1
3219,hh_income,88919
3219,hh_size,7
3219,num_children,3
3222,hh_income,49417
3222,hh_size,2
3222,num_children,0
3223,hh_income,27784
3223,hh_size,2
3223,num_children,0
3226,hh_income,112423
3226,hh_size,3
3226,num_children,1
3229,hh_income,41925
3229,hh_size,3
3229,num_children,0
3231,hh_income,123510
3231,hh_size,2
3231,num_children,0
3240,hh_income,123849
3240,hh_size,2
3240,num_children,0
3243,hh_income,50248
3243,hh_size,1
3243,num_children,0
3244,hh_income,169318
3244,hh_size,7
3244,num_children,2
3249,hh_income,538849
3249,hh_size,3
3249,num_children,1
3251,hh_income,145
3251,hh_size,4
3251,num_children,3
3252,hh_income,115197
3252,hh_size,1
3252,num_children,0
3255,hh_income,19785
3255,hh_size,2
3255,num_children,0
3260,hh_income,237
3260,hh_size,1
3260,num_children,0
3262,hh_income,19567
3262,hh_size,1
3262,num_children,0
3263,hh_income,55416
3263,hh_size,4
3263,num_children,2
3272,hh_income,85384
3272,hh_size,5
3272,num_children,3
3276,hh_income,140177
3276,hh_size,1
3276,num_children,0
3277,hh_income,5771
3277,hh_size,1
3277,num_children,0
3280,hh_income,80411
3280,hh_size,5
3280,num_children,3
3282,hh_income,36154
3282,hh_size,1
3282,num_children,0
3284,hh_income,96649
3284,hh_size,3
3284,num_children,0
3291,hh_income,18722
3291,hh_size,1
3291,num_children,0
3298,hh_income,11247
3298,hh_size,1
3298,num_children,0
3305,hh_income,50521
3305,hh_size,6
3305,num_children,4
3313,hh_income,2807
3313,hh_size,1
3313,num_children,0
3320,hh_income,70269
3320,hh_size,1
3320,num_children,0
3322,hh_income,87447
3322,hh_size,3
3322,num_children,0
3324,hh_income,599266
3324,hh_size,2
3324,num_children,0
3326,hh_income,6258
3326,hh_size,3
3326,num_children,2
3329,hh_income,25260
3329,hh_size,2
3329,num_children,0
3337,hh_income,8449
3337,hh_size,3
3337,num_children,1
3350,hh_income,5457
3350,hh_size,1
3350,num_children,0
3352,hh_income,252
3352,hh_size,1
3352,num_children,0
3367,hh_income,131
3367,hh_size,1
3367,num_children,0
3368,hh_income,132370
3368,hh_size,2
3368,num_children,0
3371,hh_income,270278
3371,hh_size,3
3371,num_children,1
3378,hh_income,267878
3378,hh_size,1
3378,num_children,0
3381,hh_income,110359
3381,hh_size,2
3381,num_children,0
3382,hh_income,128354
3382,hh_size,3
3382,num_children,0
3383,hh_income,33437
3383,hh_size,2
3383,num_children,0
3387,hh_income,72277
3387,hh_size,1
3387,num_children,0
3388,hh_income,195
3388,hh_size,1
3388,num_children,0
3389,hh_income,785607
3389,hh_size,5
3389,num_children,2
3401,hh_income,26389
3401,hh_size,3
3401,num_children,1
3404,hh_income,22556
3404,hh_size,4
3404,num_children,0
3406,hh_income,20296
3406,hh_size,2
3406,num_children,0
3417,hh_income,80373
3417,hh_size,2
3417,num_children,0
3421,hh_income,21205
3421,hh_size,1
3421,num_children,0
3424,hh_income,78310
3424,hh_size,3
3424,num_children,1
3440,hh_income,75413
3440,hh_size,2
3440,num_children,0
3441,hh_income,28064
3441,hh_size,4
3441,num_children,2
3443,hh_income,31453
3443,hh_size,2
3443,num_children,0
3446,hh_income,132741
3446,hh_size,6
3446,num_children,2
3448,hh_income,43574
3448,hh_size,2
3448,num_children,0
3453,hh_income,35432
3453,hh_size,2
3453,num_children,0
3454,hh_income,39141
3454,hh_size,5
3454,num_children,3
3456,hh_income,23937
3456,hh_size,1
3456,num_children,0
3457,hh_income,67836
3457,hh_size,3
3457,num_children,1
3464,hh_income,82390
3464,hh_size,1
3464,num_children,0
3465,hh_income,27590
3465,hh_size,4
3465,num_children,0
3468,hh_income,100438
3468,hh_size,2
3468,num_children,0
3471,hh_income,140483
3471,hh_size,4
3471,num_children,2
3474,hh_income,51326
3474,hh_size,2
3474,num_children,0
3476,hh_income,118841
3476,hh_size,2
3476,num_children,0
3477,hh_income,14993
3477,hh_size,1
3477,num_children,0
3479,hh_income,74478
3479,hh_size,2
3479,num_children,0
3492,hh_income,17033
3492,hh_size,1
3492,num_children,0
3495,hh_income,220
3495,hh_size,1
3495,num_children,0
3503,hh_income,6931
3503,hh_size,1
3503,num_children,0
3508,hh_income,100199
3508,hh_size,1
3508,num_children,0
3511,hh_income,15391
3511,hh_size,5
3511,num_children,3
3514,hh_income,105327
3514,hh_size,2
3514,num_children,0
3520,hh_income,100564
3520,hh_size,3
3520,num_children,1
3523,hh_income,14171
3523,hh_size,1
3523,num_children,0
3526,hh_income,35918
3526,hh_size,2
3526,num_children,0
3532,hh_income,124456
3532,hh_size,4
3532,num_children,2
3540,hh_income,111683
3540,hh_size,2
3540,num_children,0
3546,hh_income,85993
3546,hh_size,2
3546,num_children,0
3553,hh_income,10706
3553,hh_size,4
3553,num_children,1
3559,hh_income,512368
3559,hh_size,3
3559,num_children,1
3560,hh_income,105176
3560,hh_size,1
3560,num_children,0
3567,hh_income,12797
3567,hh_size,1
3567,num_children,0
3568,hh_income,30368
3568,hh_size,5
3568,num_children,3
3571,hh_income,90274
3571,hh_size,1
3571,num_children,0
3577,hh_income,62150
3577,hh_size,1
3577,num_children,0
3581,hh_income,518720
3581,hh_size,4
3581,num_children,0
3582,hh_income,231
3582,hh_size,1
3582,num_children,0
3583,hh_income,106802
3583,hh_size,2
3583,num_children,0
3584,hh_income,160987
3584,hh_size,1
3584,num_children,0
3589,hh_income,39368
3589,hh_size,3
3589,num_children,1
3619,hh_income,137194
3619,hh_size,2
3619,num_children,1
3620,hh_income,172
3620,hh_size,1
3620,num_children,0
3621,hh_income,36554
3621,hh_size,2
3621,num_children,0
3625,hh_income,529786
3625,hh_size,3
3625,num_children,1
3626,hh_income,60207
3626,hh_size,2
3626,num_children,0
3629,hh_income,16237
3629,hh_size,1
3629,num_children,0
3632,hh_income,55591
3632,hh_size,2
3632,num_children,0
3635,hh_income,13114
3635,hh_size,1
3635,num_children,0
3639,hh_income,284
3639,hh_size,1
3639,num_children,0
3641,hh_income,63165
3641,hh_size,2
3641,num_children,0
3642,hh_income,90200
3642,hh_size,1
3642,num_children,0
3649,hh_income,60311
3649,hh_size,2
3649,num_children,0
3650,hh_income,97490
3650,hh_size,2
3650,num_children,0
3652,hh_income,143415
3652,hh_size,7
3652,num_children,5
3659,hh_income,75998
3659,hh_size,2
3659,num_children,0
3680,hh_income,21554
3680,hh_size,2
3680,num_children,0
3690,hh_income,60363
3690,hh_size,3
3690,num_children,0
3692,hh_income,8529
3692,hh_size,1
3692,num_children,0
3693,hh_income,24309
3693,hh_size,1
3693,num_children,0
3694,hh_income,44045
3694,hh_size,1
3694,num_children,0
3695,hh_income,3270
3695,hh_size,1
3695,num_children,0
3698,hh_income,7480
3698,hh_size,1
3698,num_children,0
3699,hh_income,184250
3699,hh_size,2
3699,num_children,0
3702,hh_income,17908
3702,hh_size,1
3702,num_children,0
3704,hh_income,30034
3704,hh_size,2
3704,num_children,0
3705,hh_income,230463
3705,hh_size,4
3705,num_children,2
3708,hh_income,25375
3708,hh_size,1
3708,num_children,0
3715,hh_income,8411
3715,hh_size,1
3715,num_children,0
3716,hh_income,162360
3716,hh_size,3
3716,num_children,1
3717,hh_income,77255
3717,hh_size,4
3717,num_children,1
3721,hh_income,10590
3721,hh_size,1
3721,num_children,0
3724,hh_income,104509
3724,hh_size,2
3724,num_children,0
3725,hh_income,79514
3725,hh_size,2
3725,num_children,0
3728,hh_income,8459
3728,hh_size,1
3728,num_children,0
3734,hh_income,10321
3734,hh_size,1
3734,num_children,0
3735,hh_income,26077
3735,hh_size,1
3735,num_children,0
3740,hh_income,42139
3740,hh_size,1
3740,num_children,0
3741,hh_income,75237
3741,hh_size,1
3741,num_children,0
3742,hh_income,30216
3742,hh_size,1
3742,num_children,0
3744,hh_income,115229
3744,hh_size,1
3744,num_children,0
3755,hh_income,146
3755,hh_size,1
3755,num_children,0
3758,hh_income,9821
3758,hh_size,1
3758,num_children,0
3760,hh_income,59093
3760,hh_size,2
3760,num_children,0
3767,hh_income,65361
3767,hh_size,2
3767,num_children,0
3768,hh_income,25280
3768,hh_size,2
3768,num_children,0
3770,hh_income,76551
3770,hh_size,3
3770,num_children,0
3771,hh_income,43418
3771,hh_size,4
3771,num_children,2
3774,hh_income,155672
3774,hh_size,2
3774,num_children,0
3776,hh_income,36491
3776,hh_size,2
3776,num_children,0
3780,hh_income,8760
3780,hh_size,1
3780,num_children,0
3782,hh_income,105728
3782,hh_size,4
3782,num_children,0
3786,hh_income,42550
3786,hh_size,1
3786,num_children,0
3791,hh_income,59832
3791,hh_size,3
3791,num_children,0
3794,hh_income,25151
3794,hh_size,1
3794,num_children,0
3799,hh_income,36164
3799,hh_size,2
3799,num_children,0
3801,hh_income,10591
3801,hh_size,3
3801,num_children,0
3807,hh_income,87501
3807,hh_size,2
3807,num_children,0
3809,hh_income,154596
3809,hh_size,1
3809,num_children,0
3810,hh_income,24486
3810,hh_size,2
3810,num_children,0
3811,hh_income,130261
3811,hh_size,4
3811,num_children,2
3815,hh_income,64037
3815,hh_size,5
3815,num_children,0
3816,hh_income,44171
3816,hh_size,2
3816,num_children,0
3817,hh_income,132380
3817,hh_size,3
3817,num_children,1
3823,hh_income,8153
3823,hh_size,1
3823,num_children,0
3829,hh_income,126453
3829,hh_size,2
3829,num_children,0
3832,hh_income,280412
3832,hh_size,3
3832,num_children,1
3838,hh_income,86550
3838,hh_size,3
3838,num_children,0
3839,hh_income,32112
3839,hh_size,1
3839,num_children,0
3840,hh_income,109381
3840,hh_size,6
3840,num_children,1
3845,hh_income,50215
3845,hh_size,1
3845,num_children,0
3847,hh_income,34248
3847,hh_size,2
3847,num_children,0
3849,hh_income,38438
3849,hh_size,2
3849,num_children,0
3851,hh_income,30839
3851,hh_size,1
3851,num_children,0
3856,hh_income,30403
3856,hh_size,5
3856,num_children,3
3860,hh_income,39302
3860,hh_size,2
3860,num_children,0
3867,hh_income,205692
3867,hh_size,2
3867,num_children,0
3883,hh_income,13222
3883,hh_size,1
3883,num_children,0
3885,hh_income,130512
3885,hh_size,4
3885,num_children,2
3892,hh_income,58434
3892,hh_size,4
3892,num_children,2
3898,hh_income,1508
3898,hh_size,1
3898,num_children,0
3903,hh_income,174489
3903,hh_size,4
3903,num_children,2
3905,hh_income,510317
3905,hh_size,4
3905,num_children,0
3908,hh_income,13388
3908,hh_size,1
3908,num_children,0
3919,hh_income,61075
3919,hh_size,1
3919,num_children,0
3920,hh_income,38314
3920,hh_size,5
3920,num_children,3
3925,hh_income,9626
3925,hh_size,1
3925,num_children,0
3928,hh_income,771
3928,hh_size,1
3928,num_children,0
3932,hh_income,51441
3932,hh_size,5
3932,num_children,3
3933,hh_income,61059
3933,hh_size,4
3933,num_children,2
3938,hh_income,43045
3938,hh_size,1
3938,num_children,0
3943,hh_income,315487
3943,hh_size,3
3943,num_children,1
3945,hh_income,44277
3945,hh_size,1
3945,num_children,0
3946,hh_income,46005
3946,hh_size,1
3946,num_children,0
3951,hh_income,200412
3951,hh_size,3
3951,num_children,1
3953,hh_income,25622
3953,hh_size,1
3953,num_children,0
3969,hh_income,93607
3969,hh_size,3
3969,num_children,0
3973,hh_income,65077
3973,hh_size,2
3973,num_children,0
3976,hh_income,120443
3976,hh_size,6
3976,num_children,4
3977,hh_income,148470
3977,hh_size,4
3977,num_children,0
3978,hh_income,65937
3978,hh_size,2
3978,num_children,0
3981,hh_income,463
3981,hh_size,5
3981,num_children,3
3983,hh_income,80575
3983,hh_size,3
3983,num_children,0
3986,hh_income,9253
3986,hh_size,1
3986,num_children,0
3987,hh_income,30307
3987,hh_size,5
3987,num_children,3
3991,hh_income,1823
3991,hh_size,1
3991,num_children,0
3992,hh_income,56056
3992,hh_size,5
3992,num_children,3
3997,hh_income,66163
3997,hh_size,1
3997,num_children,0
3998,hh_income,209
3998,hh_size,1
3998,num_children,0
3999,hh_income,33512
3999,hh_size,2
3999,num_children,0
4000,hh_income,9878
4000,hh_size,1
4000,num_children,0
4005,hh_income,16658
4005,hh_size,1
4005,num_children,0
4006,hh_income,39034
4006,hh_size,3
4006,num_children,0
4008,hh_income,108462
4008,hh_size,6
4008,num_children,4
4012,hh_income,29247
4012,hh_size,1
4012,num_children,0
4014,hh_income,17581
4014,hh_size,1
4014,num_children,0
4015,hh_income,332
4015,hh_size,1
4015,num_children,0
4020,hh_income,60372
4020,hh_size,2
4020,num_children,0
4021,hh_income,45239
4021,hh_size,1
4021,num_children,0
4022,hh_income,94306
4022,hh_size,2
4022,num_children,0
