person_id,age,citizen_status,nativity_status,weekly_hours_worked,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,uninsured,household_id,hh_income_pct
1406,44,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,611,0.2355643955162897
1407,41,noncitizen,foreign_born,40,married,not_student,MALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,0,611,0.7644356044837103
1410,73,citizen_birth,native_born,0,widowed,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,0,1,0,614,0.14095300286169743
1411,57,citizen_birth,native_born,0,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,0,1,0,614,0.0019142002932119513
1412,53,citizen_birth,native_born,42,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,0,1,0,614,0.21459529708516592
1413,48,citizen_birth,native_born,46,separated,not_student,male,in_last_year,worked,Spanish,0,0,0,0,0,0,1,0,614,0.64164121868618
1414,44,citizen_birth,native_born,0,never_married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,0,1,0,614,8.962810737447263e-4
1422,42,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,617,1
1472,94,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,638,1
1480,50,citizen_birth,native_born,40,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,643,1
1515,30,citizen_naturalized,foreign_born,45,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,659,0.6912097042206713
1516,31,citizen_birth,native_born,35,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,659,0.3087902957793287
1526,84,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,665,0.9017846682547741
1527,76,citizen_birth,native_born,0,married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,665,0.09821533174522591
1540,72,citizen_birth,native_born,0,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,670,0.01593314763231198
1541,69,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,670,0.033426183844011144
1542,41,citizen_birth,native_born,30,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,670,0.9506406685236769
1545,47,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,672,0.47929244061652515
1546,45,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,672,0.5207075593834748
1558,44,citizen_birth,native_born,0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,677,0.004906696496669548
1559,40,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,677,0.9950933035033305
1591,26,citizen_birth,native_born,20,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,690,0.15443742828945786
1592,32,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,690,0.6026574021326615
1593,26,citizen_birth,native_born,37,never_married,public_school,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,690,0.24290516957788066
1620,30,citizen_birth,native_born,40,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,703,0.5243648414076061
1621,35,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,703,0.47563515859239386
1630,62,citizen_birth,native_born,0,widowed,not_student,F,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,708,0.17915495173118892
1631,44,citizen_birth,native_born,20,separated,not_student,male,in_last_year,worked,English,0,0,1,0,0,0,0,0,708,0.060026346316431056
1632,40,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,708,0.739957924539431
1633,20,citizen_birth,native_born,20,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,708,0.02086077741294902
1663,57,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,720,1
1674,72,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,724,0.9970266144554324
1675,72,citizen_birth,native_born,0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,724,0.002973385544567598
1676,53,citizen_naturalized,foreign_born,40,married,not_student,MALE,in_last_year,worked,Vietnamese,0,1,0,0,0,0,0,0,725,0.709599896570868
1677,52,citizen_naturalized,foreign_born,45,married,not_student,FEMALE,in_last_year,worked,Vietnamese,0,1,0,0,0,0,0,0,725,0.29040010342913203
1685,38,citizen_birth,native_born,16,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,730,0.41933626586214046
1686,27,citizen_birth,native_born,20,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,730,0.5806637341378595
1701,33,citizen_birth,native_born,50,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,735,1
1713,60,citizen_birth,native_born,32,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,740,1
1725,64,citizen_naturalized,foreign_born,40,married,not_student,MALE,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,0,743,0.5599506757900337
1726,66,citizen_naturalized,foreign_born,40,married,not_student,FEMALE,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,1,743,0.4400493242099664
1732,87,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,746,0.9881650380021716
1733,58,citizen_birth,native_born,0,never_married,not_student,M,over_five_years_ago,did_not_work,Serbian,0,0,0,0,0,1,0,0,746,0.011834961997828448
1736,68,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,748,1
1759,40,citizen_birth,native_born,25,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,758,0.09322380879267107
1760,43,citizen_naturalized,foreign_born,40,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,0,758,0.823020625415835
1761,22,citizen_birth,native_born,20,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,758,0.08375556579149393
1765,40,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,761,1
1775,52,citizen_birth,native_born,50,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,765,0.8748319288918084
1776,18,citizen_birth,native_born,25,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,765,0.12516807110819161
1794,51,citizen_birth,native_born,1,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,773,0.5179934569247546
1795,46,citizen_birth,native_born,11,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,773,0.4820065430752454
1816,86,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,783,1
1825,69,citizen_birth,native_born,10,married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,787,0.7845303089998311
1826,62,citizen_birth,native_born,30,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,787,0.21546969100016886
1836,70,citizen_birth,native_born,55,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,793,0.5246067861132678
1837,71,citizen_birth,native_born,55,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,793,0.4753932138867321
1838,29,citizen_birth,native_born,70,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,794,0.9949472164576378
1839,30,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,794,0.005052783542362176
1842,44,citizen_birth,native_born,60,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,795,0.021281797401200387
1843,44,citizen_birth,native_born,60,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,795,0.9787182025987996
1864,75,citizen_naturalized,foreign_born,0,married,not_student,male,in_last_five_years,did_not_work,Greek,0,0,0,0,0,1,0,0,802,0.9909585566419834
1865,43,citizen_naturalized,foreign_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,0,802,0.00904144335801661
1870,79,citizen_birth,native_born,0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,804,1
1886,35,noncitizen,foreign_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,1,813,0.001460237726701907
1887,37,noncitizen,foreign_born,40,married,not_student,male,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,0,813,0.9985397622732981
1895,20,citizen_birth,native_born,0,never_married,public_school,MALE,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,0,817,1
1915,21,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,826,0.7242045382182505
1917,34,citizen_birth,native_born,0,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,826,0.27579546178174946
1924,41,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,829,0.9368364981668519
1925,45,citizen_birth,native_born,8,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,829,0.06316350183314814
1949,21,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,841,0.48230258113979046
1950,41,citizen_birth,native_born,0,divorced,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,841,0.5176974188602096
1966,46,citizen_birth,native_born,0,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,851,1
1967,51,citizen_birth,native_born,40,widowed,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,852,0.9101902542917994
1968,20,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,852,0.03027487528409497
1969,18,citizen_birth,native_born,20,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,852,0.059534870424105546
1991,34,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,861,0.21152266593655886
1992,38,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,861,0.7845921174430581
1993,20,citizen_birth,native_born,0,never_married,public_school,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,861,0.0038852166203830456
2002,77,citizen_birth,native_born,0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,864,1
2012,41,citizen_birth,native_born,50,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,869,0.4316832804712279
2013,40,citizen_birth,native_born,55,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,869,0.568316719528772
2024,59,citizen_birth,native_born,0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,872,0.17407700926406688
2025,57,citizen_birth,native_born,40,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,872,0.8259229907359331
2029,65,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,874,0.4099123148340859
2030,62,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,874,0.590087685165914
2037,65,citizen_naturalized,foreign_born,0,married,not_student,MALE,in_last_five_years,did_not_work,German,0,0,0,0,0,1,0,0,879,0.20131590806669672
2038,58,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,German,0,0,0,0,0,1,0,1,879,0.7986840919333033
2043,94,citizen_birth,native_born,0,widowed,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,1,881,1
2050,54,citizen_birth,native_born,60,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,884,0.9955776094715766
2051,50,citizen_birth,native_born,0,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,884,0.004422390528423435
2054,67,citizen_birth,native_born,10,divorced,not_student,female,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,885,1
2061,52,citizen_birth,native_born,37,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,889,1
2068,66,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,893,0.9983139436857191
2069,57,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,893,0.001686056314280897
2078,61,citizen_birth,native_born,0,separated,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,898,1
2079,69,citizen_birth,native_born,70,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,899,0.6289501259260621
2080,55,citizen_birth,native_born,35,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,899,0.3710498740739379
2091,34,citizen_birth,native_born,40,married,not_student,male,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,903,0.46940177651273496
2092,35,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,903,0.530598223487265
2105,48,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,908,1
2110,53,citizen_birth,native_born,0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,910,7.222428924733536e-4
2111,52,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,910,0.9992777571075266
2112,77,citizen_birth,native_born,0,married,not_student,female,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,911,0.005339893202135957
2113,79,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,911,0.9946601067978641
2115,32,noncitizen,foreign_born,40,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,1,913,0.1750804029321718
2120,36,noncitizen,foreign_born,20,never_married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,1,913,0.050646603760829044
2121,52,noncitizen,foreign_born,40,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,913,0.7742729933069992
2128,43,citizen_birth,native_born,25,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,917,0.3154224028139972
2129,33,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,917,0.6845775971860028
2167,52,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,0,934,0.9557662764210415
2168,59,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,not_reported,Spanish,0,0,0,0,1,0,0,0,934,0.04423372357895852
2175,67,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,937,0.3143711226454395
2176,62,citizen_birth,native_born,0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,937,0.05257439454158551
2177,27,citizen_birth,native_born,40,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,937,0.3387808640237792
2178,26,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,937,0.2942736187891958
2180,26,citizen_birth,native_born,30,never_married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,939,0.3216498756481052
2181,30,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,939,0.6783501243518948
2182,56,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,940,0.0021517580572698682
2183,63,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,940,0.9957201295783973
2184,22,citizen_birth,native_born,0,never_married,public_school,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,940,0.0021281123643328366
2185,44,citizen_birth,native_born,42,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,941,0.6783046861005756
2186,43,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,941,0.32169531389942446
2198,55,citizen_birth,native_born,0,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,946,1
2213,19,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,955,0.1403165458615777
2216,40,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,955,0.5176667658155517
2217,21,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,955,0.3420166883228705
2233,55,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,963,0.5872567026519906
2234,53,citizen_birth,native_born,41,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,963,0.41274329734800935
2241,67,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,967,0.038439491646868044
2242,67,citizen_birth,native_born,20,married,not_student,FEMALE,in_last_year,worked,French,0,0,0,0,0,1,0,0,967,0.961560508353132
2265,59,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,1,980,1
2266,64,citizen_birth,native_born,0,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,981,1
2323,66,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,1011,0.9971914544479157
