person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id
1024,45,citizen_birth,native_born,45,70197,19,70096,76,6,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,449
1063,75,citizen_birth,native_born,0,22888,4,15,0,22869,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,467
1064,71,citizen_birth,native_born,0,11648,94,9,34,11511,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,467
1065,70,citizen_birth,native_born,35,167536,36,135087,1300,31113,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,468
1066,68,citizen_birth,native_born,0,14287,73,15,1296,12903,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,468
1067,85,citizen_birth,native_born,0,19507,80,16,6,19405,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,469
1068,50,citizen_birth,native_born,0,16365,85,45,99,16136,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,469
1071,48,citizen_birth,native_born,0,2951,26,94,35,2796,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,469
1081,35,noncitizen,foreign_born,40,13161,0,13021,60,80,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,477
1082,37,citizen_birth,native_born,0,212,61,65,58,28,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,477
1086,37,citizen_birth,native_born,40,64835,0,60027,2,4806,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,479
1090,44,citizen_birth,native_born,60,50153,50034,18,8,93,divorced,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,481
1091,18,citizen_birth,native_born,0,247,66,60,58,63,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,481
1105,63,citizen_birth,native_born,40,78171,29,78019,94,29,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,486
1106,66,citizen_birth,native_born,0,18152,5,19,98,18030,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,486
1123,48,citizen_birth,native_born,40,39212,0,39081,52,79,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,495
1124,66,citizen_birth,native_born,0,5603,53,69,49,5432,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,495
1125,51,citizen_birth,native_born,0,2182,12,38,15,2117,divorced,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,495
1126,48,citizen_birth,native_born,50,25132,23,25080,9,20,divorced,private_school,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,495
1149,43,citizen_naturalized,foreign_born,50,60075,79,16899,43051,46,married,not_student,male,in_last_year,worked,Polish,0,0,0,0,0,1,0,507
1150,38,citizen_naturalized,foreign_born,10,8827,96,8674,5,52,married,not_student,F,in_last_year,worked,Polish,0,0,0,0,0,1,0,507
1178,81,citizen_birth,native_born,0,25189,68,11,48,25062,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,517
1200,30,citizen_birth,native_born,0,67,1,28,36,2,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,525
1216,56,citizen_birth,native_born,0,8684,55,70,60,8499,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,532
1217,55,citizen_birth,native_born,40,40241,50,40084,48,59,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,532
1228,53,citizen_birth,native_born,40,52222,66,52017,64,75,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,537
1229,43,citizen_birth,native_born,45,28724,99,28519,72,34,married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,537
1230,21,citizen_birth,native_born,22,8308,95,8061,85,67,never_married,private_school,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,537
1236,38,citizen_birth,native_born,40,36276,53,36071,87,65,never_married,not_student,female,in_last_year,worked,English,0,0,1,0,0,0,0,539
1237,18,citizen_birth,native_born,0,198,30,64,18,86,never_married,public_school,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,539
1255,55,citizen_birth,native_born,40,40228,84,40039,41,64,divorced,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,546
1262,52,citizen_birth,native_born,30,12255,15,12100,50,90,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,549
1263,28,citizen_birth,native_born,30,2742,91,2500,76,75,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,549
1275,58,citizen_birth,native_born,38,65233,59,65067,78,29,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,557
1276,32,citizen_birth,native_born,40,34207,29,34099,35,44,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,557
1305,56,citizen_birth,native_born,55,89167,14,89045,36,72,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,565
1306,58,citizen_birth,native_born,8,27557,34,3388,89,24046,married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,565
1308,53,citizen_birth,native_born,45,7226,78,7082,21,45,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,567
1320,80,citizen_birth,native_born,0,9130,6,26,51,9047,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,572
1321,50,citizen_birth,native_born,0,227,35,80,14,98,widowed,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,572
1322,47,citizen_birth,native_born,5,671,558,33,58,22,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,572
1324,18,citizen_birth,native_born,0,245,72,51,43,79,never_married,private_school,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,574
1325,24,citizen_birth,native_born,40,28048,18,25739,37,2254,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,575
1327,23,citizen_birth,native_born,60,78194,47,78081,16,50,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,575
1346,76,citizen_birth,native_born,0,11489,52,101,67,11269,never_married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,583
1363,44,citizen_birth,native_born,0,4974,71,23,4860,20,divorced,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,592
1364,39,citizen_birth,native_born,40,24231,50,24081,23,77,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,592
1371,57,citizen_birth,native_born,0,317,83,36,104,94,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,597
1372,62,citizen_birth,native_born,40,190434,99,29084,0,161251,married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,597
1373,87,citizen_birth,native_born,0,68527,82,49,32367,36029,widowed,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,598
1403,30,citizen_birth,native_born,45,45289,95,45003,96,95,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,609
1404,32,citizen_birth,native_born,20,7225,41,7086,29,69,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,609
1408,84,citizen_birth,native_born,0,17022,62,54,1,16905,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,612
1409,55,citizen_birth,native_born,0,97,31,57,1,8,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,613
1460,88,citizen_birth,native_born,0,38674,13,7,89,38565,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,632
1461,86,citizen_birth,native_born,0,7580,9,45,23,7503,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,632
1463,64,citizen_birth,native_born,0,65159,26,73,5018,60042,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,634
1464,63,citizen_birth,native_born,40,95270,20,90088,5099,63,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,634
1465,38,citizen_birth,native_born,60,63175,88,63025,53,9,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,635
1466,37,citizen_birth,native_born,50,49253,64,49027,74,88,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,635
1473,63,citizen_naturalized,foreign_born,40,31117,43,31025,14,35,married,not_student,MALE,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,639
1474,54,citizen_naturalized,foreign_born,40,83229,5,83094,48,82,married,not_student,FEMALE,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,639
1475,85,noncitizen,foreign_born,0,4942,22,42,23,4855,widowed,not_student,F,over_five_years_ago,did_not_work,Tagalog,0,1,0,0,0,0,0,639
1483,24,noncitizen,foreign_born,26,2666,33,2482,89,62,never_married,public_school,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,646
1486,32,citizen_birth,native_born,60,100254,94,100055,90,15,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,648
1487,29,citizen_naturalized,foreign_born,40,35781,67,35339,300,75,never_married,private_school,FEMALE,in_last_year,not_reported,English,0,1,0,0,0,0,0,648
1488,65,citizen_birth,native_born,40,53657,15,40036,43,13563,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,649
1489,70,citizen_birth,native_born,0,9106,95,90,83,8838,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,649
1505,55,citizen_birth,native_born,32,610,436,2,77,95,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,654
1506,58,citizen_birth,native_born,80,90157,24,90038,24,71,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,654
1507,25,citizen_birth,native_born,50,25199,24,25063,93,19,never_married,public_school,male,in_last_year,worked,English,0,0,0,0,0,1,0,654
1508,78,citizen_birth,native_born,0,56292,86,76,7537,48593,married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,655
1509,77,citizen_birth,native_born,0,24254,33,96,7573,16552,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,655
1512,59,citizen_birth,native_born,50,100180,50001,50053,41,85,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,657
1513,32,citizen_birth,native_born,0,249,99,41,58,51,never_married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,657
1522,87,citizen_birth,native_born,0,21344,60,3,1838,19443,never_married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,663
1528,32,citizen_birth,native_born,40,60108,24,60045,7,32,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,666
1529,40,citizen_birth,native_born,50,75358,1,65032,10283,42,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,666
1535,39,citizen_birth,native_born,40,86230,49,86014,85,82,married,not_student,MALE,in_last_year,worked,English,1,0,0,0,0,1,0,669
1536,40,citizen_birth,native_born,45,60153,7,60011,100,35,married,not_student,FEMALE,in_last_year,worked,English,1,0,0,0,0,1,0,669
1539,61,citizen_birth,native_born,0,36138,1,41,59,36037,divorced,not_student,MALE,in_last_five_years,did_not_work,English,1,0,0,0,0,1,0,669
1583,57,citizen_birth,native_born,20,54191,53,14056,25,40057,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,686
1597,63,citizen_birth,native_born,40,23215,31,23006,95,83,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,693
1598,22,citizen_birth,native_born,40,18034,92,17814,86,42,never_married,private_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,693
1606,82,citizen_birth,native_born,0,53105,42,53,19,52991,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,697
1623,33,noncitizen,foreign_born,40,85166,25,85037,62,42,married,not_student,M,in_last_year,worked,Telugu,0,0,0,0,0,1,0,705
1624,27,noncitizen,foreign_born,0,250,29,90,40,91,married,not_student,female,over_five_years_ago,did_not_work,Telugu,0,0,0,0,0,1,0,705
1627,72,citizen_birth,native_born,0,49187,23,9,13004,36151,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,706
1628,70,citizen_birth,native_born,0,9936,48,50,8,9830,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,706
1647,77,citizen_birth,native_born,0,35073,37,37,10044,24955,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,713
1657,33,citizen_birth,native_born,36,40182,16,40094,66,6,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,718
1678,58,citizen_birth,native_born,30,20631,47,20569,2,13,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,726
1679,26,citizen_birth,native_born,20,10158,1,10017,43,97,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,726
1680,55,citizen_birth,native_born,0,140,61,6,18,55,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,727
1691,41,citizen_naturalized,foreign_born,15,35193,11,35082,77,23,married,not_student,F,in_last_year,worked,Polish,0,0,0,0,0,1,0,732
1692,55,noncitizen,foreign_born,70,31660,26043,79,67,5471,married,not_student,MALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,732
1693,20,citizen_birth,native_born,4,9191,10,9048,34,99,never_married,public_school,FEMALE,in_last_year,worked,Polish,0,1,0,0,0,1,0,732
1715,53,citizen_birth,native_born,12,698,40,623,16,19,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,741
1716,27,citizen_birth,native_born,40,25157,80,25036,5,36,never_married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,741
1717,23,citizen_birth,native_born,15,681,24,365,100,192,never_married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,741
1718,50,citizen_birth,native_born,40,42170,12,42090,22,46,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,742
1719,46,citizen_birth,native_born,0,213,47,64,75,27,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,742
1720,24,citizen_birth,native_born,40,21221,80,21079,9,53,never_married,public_school,M,in_last_year,worked,English,0,0,0,0,0,0,1,742
1722,54,citizen_birth,native_born,55,4280,77,4024,82,97,separated,not_student,M,in_last_year,did_not_work,Spanish,0,0,0,0,0,0,1,742
1724,21,citizen_naturalized,foreign_born,30,15723,3,15628,43,49,never_married,not_student,female,in_last_year,worked,Spanish,0,0,0,0,0,0,1,742
1749,42,citizen_birth,native_born,13,5169,16,5056,44,53,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,754
1750,50,citizen_birth,native_born,40,85140,3,85040,25,72,married,not_student,male,in_last_year,worked,German,0,0,0,0,0,1,0,754
1751,18,citizen_birth,native_born,0,308,100,87,44,77,never_married,public_school,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,754
1774,55,citizen_birth,native_born,0,8800,63,79,75,8583,never_married,not_student,F,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,764
1777,26,citizen_birth,native_born,40,10133,56,9889,92,96,never_married,public_school,MALE,in_last_year,not_reported,English,0,0,1,0,0,0,0,766
1778,36,citizen_birth,native_born,0,8058,5,47,61,7945,never_married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,767
1803,82,citizen_birth,native_born,0,24197,41,84,9,24063,married,not_student,M,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,775
1804,81,citizen_birth,native_born,0,8731,72,47,82,8530,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,775
1805,28,citizen_birth,native_born,45,46220,48,46043,84,45,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,776
1806,27,citizen_birth,native_born,20,20299,84,20084,49,82,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,776
1814,55,citizen_naturalized,foreign_born,60,90216,71,90065,50,30,married,not_student,M,in_last_year,worked,Polish,0,0,0,0,0,1,0,782
1815,52,citizen_naturalized,foreign_born,40,52276,84,52023,87,82,married,not_student,FEMALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,782
1834,38,citizen_birth,native_born,0,11477,2,14,39,11422,separated,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,792
1835,21,citizen_birth,native_born,0,125,9,60,24,32,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,792
1849,59,citizen_birth,native_born,40,36290,100,36079,76,35,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,797
1858,34,citizen_birth,native_born,40,100254,74,100077,53,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,800
1859,44,noncitizen,foreign_born,50,32208,37,32032,71,68,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,800
1861,28,citizen_birth,native_born,40,30158,15,30022,53,68,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,801
1872,38,citizen_birth,native_born,40,27227,38,27066,68,55,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,806
1874,63,citizen_birth,native_born,30,32813,88,32591,44,90,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,808
1875,66,citizen_birth,native_born,20,40129,28,16920,97,23084,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,808
1876,53,citizen_birth,native_born,0,304,59,87,58,100,never_married,not_student,FEMALE,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,809
1877,70,citizen_birth,native_born,40,59202,32,38061,66,21043,widowed,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,810
1896,29,citizen_birth,native_born,40,34154,74,34021,33,26,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,818
1897,51,citizen_birth,native_born,50,92130,25,92006,43,56,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,819
1898,42,citizen_birth,native_born,24,22541,80,22354,45,62,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,819
1928,55,citizen_birth,native_born,60,36286,65,36088,61,72,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,830
1929,51,citizen_birth,native_born,0,179,21,83,73,2,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,830
1930,21,citizen_birth,native_born,0,173,73,42,4,54,never_married,private_school,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,830
1931,72,citizen_birth,native_born,0,1663,7,33,65,1558,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,830
